ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
2016-11-08	06	00400	0	29	GRATIOT	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		307			
2016-11-08	06	00400	0	29	GRATIOT	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			216			
2016-11-08	06	00400	0	29	GRATIOT	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			91			
2016-11-08	06	00400	0	37	ISABELLA	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			12627			E
2016-11-08	06	00400	0	37	ISABELLA	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			10011			
2016-11-08	06	00400	0	37	ISABELLA	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			685			
2016-11-08	06	00400	0	37	ISABELLA	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		418			
2016-11-08	06	00400	0	37	ISABELLA	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			458			
2016-11-08	06	00400	0	37	ISABELLA	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			139			
2016-11-08	06	00400	0	54	MECOSTA	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			10125			E
2016-11-08	06	00400	0	54	MECOSTA	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			5324			
2016-11-08	06	00400	0	54	MECOSTA	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			490			
2016-11-08	06	00400	0	54	MECOSTA	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		284			
2016-11-08	06	00400	0	54	MECOSTA	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			258			
2016-11-08	06	00400	0	54	MECOSTA	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			87			
2016-11-08	06	00400	0	56	MIDLAND	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			26950			E
2016-11-08	06	00400	0	56	MIDLAND	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			12669			
2016-11-08	06	00400	0	56	MIDLAND	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			1040			
2016-11-08	06	00400	0	56	MIDLAND	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		420			
2016-11-08	06	00400	0	56	MIDLAND	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			447			
2016-11-08	06	00400	0	56	MIDLAND	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			125			
2016-11-08	06	00400	0	57	MISSAUKEE	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			5146			E
2016-11-08	06	00400	0	57	MISSAUKEE	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			1468			
2016-11-08	06	00400	0	57	MISSAUKEE	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			167			
2016-11-08	06	00400	0	57	MISSAUKEE	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		117			
2016-11-08	06	00400	0	57	MISSAUKEE	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			84			
2016-11-08	06	00400	0	57	MISSAUKEE	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			79			
2016-11-08	06	00400	0	59	MONTCALM	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			14906			E
2016-11-08	06	00400	0	59	MONTCALM	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			6695			
2016-11-08	06	00400	0	59	MONTCALM	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			770			
2016-11-08	06	00400	0	59	MONTCALM	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		648			
2016-11-08	06	00400	0	59	MONTCALM	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			315			
2016-11-08	06	00400	0	59	MONTCALM	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			160			
2016-11-08	06	00400	0	65	OGEMAW	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			6261			E
2016-11-08	06	00400	0	65	OGEMAW	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			2829			
2016-11-08	06	00400	0	65	OGEMAW	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			207			
2016-11-08	06	00400	0	65	OGEMAW	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		224			
2016-11-08	06	00400	0	65	OGEMAW	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			158			
2016-11-08	06	00400	0	65	OGEMAW	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			50			
2016-11-08	06	00400	0	67	OSCEOLA	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			7007			E
2016-11-08	06	00400	0	67	OSCEOLA	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			2526			
2016-11-08	06	00400	0	67	OSCEOLA	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			256			
2016-11-08	06	00400	0	67	OSCEOLA	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		192			
2016-11-08	06	00400	0	67	OSCEOLA	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			143			
2016-11-08	06	00400	0	67	OSCEOLA	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			73			
2016-11-08	06	00400	0	72	ROSCOMMON	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			7659			E
2016-11-08	06	00400	0	72	ROSCOMMON	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			3964			
2016-11-08	06	00400	0	72	ROSCOMMON	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			271			
2016-11-08	06	00400	0	72	ROSCOMMON	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		230			
2016-11-08	06	00400	0	72	ROSCOMMON	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			199			
2016-11-08	06	00400	0	72	ROSCOMMON	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			94			
2016-11-08	06	00400	0	73	SAGINAW	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			27824			E
2016-11-08	06	00400	0	73	SAGINAW	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			13297			
2016-11-08	06	00400	0	73	SAGINAW	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			972			
2016-11-08	06	00400	0	73	SAGINAW	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		609			
2016-11-08	06	00400	0	73	SAGINAW	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			371			
2016-11-08	06	00400	0	73	SAGINAW	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			215			
2016-11-08	06	00400	0	78	SHIAWASSEE	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			18579			E
2016-11-08	06	00400	0	78	SHIAWASSEE	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			11386			
2016-11-08	06	00400	0	78	SHIAWASSEE	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			1070			
2016-11-08	06	00400	0	78	SHIAWASSEE	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		827			
2016-11-08	06	00400	0	78	SHIAWASSEE	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			405			
2016-11-08	06	00400	0	78	SHIAWASSEE	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			266			
2016-11-08	06	00400	0	83	WEXFORD	4th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1081	Moolenaar	John			9557			E
2016-11-08	06	00400	0	83	WEXFORD	4th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1103	Wirth	Debra			4102			
2016-11-08	06	00400	0	83	WEXFORD	4th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1090	Schwartz	Leonard			429			
2016-11-08	06	00400	0	83	WEXFORD	4th District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1107	Zimmer	George	M.		290			
2016-11-08	06	00400	0	83	WEXFORD	4th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1118	Salvi	Jordan			246			
2016-11-08	06	00400	0	83	WEXFORD	4th District Representative in Congress 2 Year Term (1) Position	06	NLP	Natural Law	-1114	Butkovich	Keith			142			
2016-11-08	06	00500	0	6	ARENAC	5th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1071	Hardwick	Al			3703			
2016-11-08	06	00500	0	6	ARENAC	5th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1058	Kildee	Daniel	T.		3338			E
2016-11-08	06	00500	0	6	ARENAC	5th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1091	Sluka	Steve			183			
2016-11-08	06	00500	0	6	ARENAC	5th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1119	Mikkelson	Harley			140			
2016-11-08	06	00500	0	9	BAY	5th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1071	Hardwick	Al			20140			
2016-11-08	06	00500	0	9	BAY	5th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1058	Kildee	Daniel	T.		28561			E
2016-11-08	06	00500	0	9	BAY	5th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1091	Sluka	Steve			1199			
2016-11-08	06	00500	0	9	BAY	5th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1119	Mikkelson	Harley			790			
2016-11-08	06	00500	0	25	GENESEE	5th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1071	Hardwick	Al			63742			
2016-11-08	06	00500	0	25	GENESEE	5th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1058	Kildee	Daniel	T.		121877			E
2016-11-08	06	00500	0	25	GENESEE	5th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1091	Sluka	Steve			4075			
2016-11-08	06	00500	0	25	GENESEE	5th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1119	Mikkelson	Harley			2948			
2016-11-08	06	00500	0	35	IOSCO	5th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1071	Hardwick	Al			6335			
2016-11-08	06	00500	0	35	IOSCO	5th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1058	Kildee	Daniel	T.		5843			E
2016-11-08	06	00500	0	35	IOSCO	5th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1091	Sluka	Steve			341			
2016-11-08	06	00500	0	35	IOSCO	5th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1119	Mikkelson	Harley			249			
2016-11-08	06	00500	0	73	SAGINAW	5th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1071	Hardwick	Al			13648			
2016-11-08	06	00500	0	73	SAGINAW	5th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1058	Kildee	Daniel	T.		32147			E
2016-11-08	06	00500	0	73	SAGINAW	5th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1091	Sluka	Steve			996			
2016-11-08	06	00500	0	73	SAGINAW	5th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1119	Mikkelson	Harley			642			
2016-11-08	06	00500	0	79	TUSCOLA	5th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1071	Hardwick	Al			4534			
2016-11-08	06	00500	0	79	TUSCOLA	5th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1058	Kildee	Daniel	T.		3513			E
2016-11-08	06	00500	0	79	TUSCOLA	5th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1091	Sluka	Steve			212			
2016-11-08	06	00500	0	79	TUSCOLA	5th District Representative in Congress 2 Year Term (1) Position	05	GRN	Green	-1119	Mikkelson	Harley			135			
2016-11-08	06	00600	0	3	ALLEGAN	6th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1064	Upton	Fred			36483			E
2016-11-08	06	00600	0	3	ALLEGAN	6th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1063	Clements	Paul			15307			
2016-11-08	06	00600	0	3	ALLEGAN	6th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1092	Wenke	Lorence			2304			
2016-11-08	06	00600	0	3	ALLEGAN	6th District Representative in Congress 2 Year Term (1) Position	08	NPA	No  Affiliation	-1143	Overton	Richard	Miller		0	W		
2016-11-08	06	00600	0	11	BERRIEN	6th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1064	Upton	Fred			43906			E
2016-11-08	06	00600	0	11	BERRIEN	6th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1063	Clements	Paul			24566			
2016-11-08	06	00600	0	11	BERRIEN	6th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1092	Wenke	Lorence			2932			
2016-11-08	06	00600	0	11	BERRIEN	6th District Representative in Congress 2 Year Term (1) Position	08	NPA	No  Affiliation	-1143	Overton	Richard	Miller		7	W		
2016-11-08	06	00600	0	14	CASS	6th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1064	Upton	Fred			15379			E
2016-11-08	06	00600	0	14	CASS	6th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1063	Clements	Paul			6137			
2016-11-08	06	00600	0	14	CASS	6th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1092	Wenke	Lorence			814			
2016-11-08	06	00600	0	14	CASS	6th District Representative in Congress 2 Year Term (1) Position	08	NPA	No  Affiliation	-1143	Overton	Richard	Miller		9	W		
2016-11-08	06	00600	0	39	KALAMAZOO	6th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1064	Upton	Fred			61857			E
2016-11-08	06	00600	0	39	KALAMAZOO	6th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1063	Clements	Paul			56085			
2016-11-08	06	00600	0	39	KALAMAZOO	6th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1092	Wenke	Lorence			7192			
2016-11-08	06	00600	0	39	KALAMAZOO	6th District Representative in Congress 2 Year Term (1) Position	08	NPA	No  Affiliation	-1143	Overton	Richard	Miller		13	W		
2016-11-08	06	00600	0	75	ST. JOSEPH	6th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1064	Upton	Fred			15955			E
2016-11-08	06	00600	0	75	ST. JOSEPH	6th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1063	Clements	Paul			6559			
2016-11-08	06	00600	0	75	ST. JOSEPH	6th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1092	Wenke	Lorence			1162			
2016-11-08	06	00600	0	75	ST. JOSEPH	6th District Representative in Congress 2 Year Term (1) Position	08	NPA	No  Affiliation	-1143	Overton	Richard	Miller		0	W		
2016-11-08	06	00600	0	80	VAN BUREN	6th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1064	Upton	Fred			19679			E
2016-11-08	06	00600	0	80	VAN BUREN	6th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1063	Clements	Paul			11326			
2016-11-08	06	00600	0	80	VAN BUREN	6th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1092	Wenke	Lorence			1844			
2016-11-08	06	00600	0	80	VAN BUREN	6th District Representative in Congress 2 Year Term (1) Position	08	NPA	No  Affiliation	-1143	Overton	Richard	Miller		49	W		
2016-11-08	06	00700	0	12	BRANCH	7th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1053	Walberg	Tim			11730			E
2016-11-08	06	00700	0	12	BRANCH	7th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1084	Driskell	Gretchen	D.		4844			
2016-11-08	06	00700	0	12	BRANCH	7th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1093	Proctor	Ken			761			
2016-11-08	06	00700	0	23	EATON	7th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1053	Walberg	Tim			27654			E
2016-11-08	06	00700	0	23	EATON	7th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1084	Driskell	Gretchen	D.		24542			
2016-11-08	06	00700	0	23	EATON	7th District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1093	Proctor	Ken			3140			
2016-11-08	06	00700	0	30	HILLSDALE	7th District Representative in Congress 2 Year Term (1) Position	01	REP	Republican	-1053	Walberg	Tim			13180			E
2016-11-08	06	00700	0	30	HILLSDALE	7th District Representative in Congress 2 Year Term (1) Position	02	DEM	Democratic	-1084	Driskell	Gretchen	D.		5287			
